maturity_rating,episodes_title,url,viewable_runtime,is_movie,provider_original,series_source_id,source_id,original_language,bot_country,provider_release_date,provider_cease_date,bot_system,offer_type,episode_url,series_title,series_url,episode_number,season_number
TV-PG,Mother Daughter Laser Razor,\/shows\/bobs-burgers\/season-3\/episode-10\/mother-daughter-laser-razor,1230.4625,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2003521,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-3\/episode-10\/mother-daughter-laser-razor,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,10,3
TV-14,Lindapendent Woman,\/shows\/bobs-burgers\/season-3\/episode-14\/lindapendent-woman,1228.9945,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2003525,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-3\/episode-14\/lindapendent-woman,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,14,3
TV-14,Purple Rain-Union,\/shows\/bobs-burgers\/season-4\/episode-6\/purple-rain-union,1232.9317,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2030307,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-4\/episode-6\/purple-rain-union,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,6,4
TV-PG,I Get Psy-Chic Out of You,\/shows\/bobs-burgers\/season-4\/episode-16\/i-get-psy-chic-out-of-you,1232.7316,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2030313,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-4\/episode-16\/i-get-psy-chic-out-of-you,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,16,4
TV-PG,"Eat, Spray, Linda",\/shows\/bobs-burgers\/season-5\/episode-18\/eat-spray-linda,1232.9651,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2065467,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-5\/episode-18\/eat-spray-linda,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,18,5
TV-PG,The Grand Mama-Pest Hotel,\/shows\/bobs-burgers\/season-7\/episode-13\/the-grand-mama-pest-hotel,1232.9651,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2132977,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-7\/episode-13\/the-grand-mama-pest-hotel,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,13,7
TV-PG,Zero Larp Thirty,\/shows\/bobs-burgers\/season-7\/episode-17\/zero-larp-thirty,1232.8316,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2132984,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-7\/episode-17\/zero-larp-thirty,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,17,7
TV-PG,Thelma and Louise Except Thelma Is Linda,\/shows\/bobs-burgers\/season-7\/episode-19\/thelma-and-louise-except-thelma-is-linda,1232.598,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2132986,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-7\/episode-19\/thelma-and-louise-except-thelma-is-linda,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,19,7
TV-PG,"Mom, Lies, and Videotape",\/shows\/bobs-burgers\/season-7\/episode-20\/mom-lies-and-videotape,1233.0652,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2132987,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-7\/episode-20\/mom-lies-and-videotape,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,20,7
TV-PG,Mo Mommy Mo Problems,\/shows\/bobs-burgers\/season-8\/episode-19\/mo-mommy-mo-problems,1232.7649,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BobsBurgers-Logo-900x360.png,2003422,2171459,en,US,2020-05-07T08:00:00+00:00,2020-05-14T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/bobs-burgers\/season-8\/episode-19\/mo-mommy-mo-problems,Bob's Burgers,http:\/\/www.tbs.com\/shows\/bobs-burgers,19,8
TV-PG,The Nose Job,\/shows\/seinfeld\/season-3\/episode-9\/the-nose-job,1231.9306,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336377,en,US,2020-05-01T16:30:00+00:00,2020-05-08T16:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-9\/the-nose-job,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,9,3
TV-PG,The Alternate Side,\/shows\/seinfeld\/season-3\/episode-11\/the-alternate-side,1231.8639,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336378,en,US,2020-05-01T17:00:00+00:00,2020-05-08T16:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-11\/the-alternate-side,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,11,3
TV-PG,The Pez Dispenser,\/shows\/seinfeld\/season-3\/episode-14\/the-pez-dispenser,1231.5971,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336382,en,US,2020-05-05T07:30:00+00:00,2020-05-12T07:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-14\/the-pez-dispenser,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,14,3
TV-PG,The Fix Up,\/shows\/seinfeld\/season-3\/episode-16\/the-fix-up,1231.864,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336384,en,US,2020-05-05T17:30:00+00:00,2020-05-12T17:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-16\/the-fix-up,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,16,3
TV-PG,The Boyfriend (Part I),\/shows\/seinfeld\/season-3\/episode-17\/the-boyfriend-part-i,1232.6314,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336383,en,US,2020-05-05T16:30:00+00:00,2020-05-12T16:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-17\/the-boyfriend-part-i,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,17,3
TV-PG,The Boyfriend (Part II),\/shows\/seinfeld\/season-3\/episode-18\/the-boyfriend-part-ii,1232.8983,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,420593,en,US,2020-05-05T17:00:00+00:00,2020-05-12T16:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-18\/the-boyfriend-part-ii,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,18,3
TV-PG,The Letter,\/shows\/seinfeld\/season-3\/episode-21\/the-letter,1231.7973,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336387,en,US,2020-05-06T16:30:00+00:00,2020-05-13T16:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-3\/episode-21\/the-letter,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,21,3
TV-PG,The Puffy Shirt,\/shows\/seinfeld\/season-5\/episode-2\/the-puffy-shirt,1231.9308,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336414,en,US,2020-05-07T16:30:00+00:00,2020-05-14T16:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-5\/episode-2\/the-puffy-shirt,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,2,5
TV-PG,The Sniffing Accountant,\/shows\/seinfeld\/season-5\/episode-4\/the-sniffing-accountant,1231.9307,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/Seinfeld-Logo-900x360.png,332142,336415,en,US,2020-05-07T17:00:00+00:00,2020-05-14T16:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/seinfeld\/season-5\/episode-4\/the-sniffing-accountant,Seinfeld,http:\/\/www.tbs.com\/shows\/seinfeld,4,5
TV-14,ELEAGUE Presents Best of Super Punch,\/sports\/eleague\/season-1\/eleague-presents-best-of-super-punch,2613,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2227478,en,US,2020-05-02T14:00:00+00:00,2020-05-23T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-presents-best-of-super-punch,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-14,Street Fighter V Invitational Celebrity Showdown,\/sports\/eleague\/season-1\/street-fighter-v-invitational-celebrity-showdown,2613.6777,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2111377,en,US,2020-04-03T08:00:00+00:00,2020-06-02T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/street-fighter-v-invitational-celebrity-showdown,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-14,ELEAGUE Presents Collegiate Rocket League National Championship,\/sports\/eleague\/season-1\/eleague-presents-collegiate-rocket-league-national-championship,2613.4109,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2214529,en,US,2020-04-25T08:00:00+00:00,2020-05-16T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-presents-collegiate-rocket-league-national-championship,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-14,FIFA 20 FUT Cup Stage I,\/sports\/eleague\/season-1\/fifa-20-fut-cup-stage-i,2604.4685,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2218587,en,US,2020-05-01T08:00:00+00:00,2020-06-30T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/fifa-20-fut-cup-stage-i,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-14,FIFA 20 FUT Cup Stage III,\/sports\/eleague\/season-1\/fifa-20-fut-cup-stage-iii,2615.0792,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2218589,en,US,2020-05-03T08:00:00+00:00,2020-07-02T07:59:00+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/fifa-20-fut-cup-stage-iii,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-14,FIFA 20 FUT Cup Stage II,\/sports\/eleague\/season-1\/fifa-20-fut-cup-stage-ii,2613.5776,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2218588,en,US,2020-04-26T08:00:00+00:00,2020-06-25T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/fifa-20-fut-cup-stage-ii,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-MA,ELEAGUE Super Punch powered by Twitch Ep01,\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep01,2573.2374,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2219624,en,US,2020-03-15T09:00:00+00:00,2020-05-15T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep01,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-MA,ELEAGUE Super Punch powered by Twitch Ep02,\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep02,2609.24,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2222270,en,US,2020-03-22T09:00:00+00:00,2020-05-22T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep02,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-MA,ELEAGUE Super Punch powered by Twitch Ep03,\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep03,2602.4665,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2222271,en,US,2020-03-29T09:00:00+00:00,2020-05-29T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep03,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-MA,ELEAGUE Super Punch powered by Twitch Ep04,\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep04,2669.9006,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2222272,en,US,2020-04-05T08:00:00+00:00,2020-06-04T07:59:59+00:00,TBS,FREE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-super-punch-powered-by-twitch-ep04,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-MA,ELEAGUE Presents Mortal Kombat 11 Final Kombat,\/sports\/eleague\/season-1\/eleague-presents-mortal-kombat-11-final-kombat,5228.4232,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/ELeague_900x360_TBS-Original-Logo-Sep.png,2084067,2225779,en,US,2020-04-18T08:00:00+00:00,2020-05-09T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/sports\/eleague\/season-1\/eleague-presents-mortal-kombat-11-final-kombat,ELEAGUE,http:\/\/www.tbs.com\/sports\/eleague,0,1
TV-14,And the Booth Babes,\/shows\/2-broke-girls\/season-5\/episode-11\/and-the-booth-babes,1232.8317,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062444,en,US,2020-05-03T11:00:00+00:00,2020-05-10T10:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-11\/and-the-booth-babes,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,11,5
TV-14,And the Story Telling Show,\/shows\/2-broke-girls\/season-5\/episode-12\/and-the-story-telling-show,1218.5173,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062445,en,US,2020-05-03T11:30:00+00:00,2020-05-10T11:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-12\/and-the-story-telling-show,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,12,5
TV-14,And the Lost Baggage,\/shows\/2-broke-girls\/season-5\/episode-13\/and-the-lost-baggage,1232.1309,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062446,en,US,2020-05-03T12:00:00+00:00,2020-05-10T11:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-13\/and-the-lost-baggage,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,13,5
TV-14,And You Bet Your Ass,\/shows\/2-broke-girls\/season-5\/episode-14\/and-you-bet-your-ass,1231.5969,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062447,en,US,2020-05-03T12:30:00+00:00,2020-05-10T12:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-14\/and-you-bet-your-ass,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,14,5
TV-14,And the Great Escape,\/shows\/2-broke-girls\/season-5\/episode-15\/and-the-great-escape,1230.9964,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062448,en,US,2020-05-05T11:30:00+00:00,2020-05-12T11:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-15\/and-the-great-escape,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,15,5
TV-14,And the Pity Party Bus,\/shows\/2-broke-girls\/season-5\/episode-16\/and-the-pity-party-bus,1232.8316,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062449,en,US,2020-05-05T12:00:00+00:00,2020-05-12T11:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-16\/and-the-pity-party-bus,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,16,5
TV-14,And the Loophole,\/shows\/2-broke-girls\/season-5\/episode-18\/and-the-loophole,1232.8316,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062451,en,US,2020-05-06T11:30:00+00:00,2020-05-13T11:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-18\/and-the-loophole,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,18,5
TV-14,And the Attack of the Killer Apartment,\/shows\/2-broke-girls\/season-5\/episode-19\/and-the-attack-of-the-killer-apartment,1232.231,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062452,en,US,2020-05-06T12:00:00+00:00,2020-05-13T11:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-19\/and-the-attack-of-the-killer-apartment,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,19,5
TV-14,And the Ten Inches,\/shows\/2-broke-girls\/season-5\/episode-21\/and-the-ten-inches,1230.8297,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062454,en,US,2020-05-07T09:30:00+00:00,2020-05-14T09:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-21\/and-the-ten-inches,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,21,5
TV-14,And the Big Gamble,\/shows\/2-broke-girls\/season-5\/episode-22\/and-the-big-gamble,1232.5313,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2062455,en,US,2020-05-07T10:00:00+00:00,2020-05-14T09:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-5\/episode-22\/and-the-big-gamble,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,22,5
TV-14,And the Two Openings: Part 1,\/shows\/2-broke-girls\/season-6\/episode-1\/and-the-two-openings-part-1,1232.6314,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/2BrokeGirls-Logo-900x360.png,861915,2092447,en,US,2020-05-07T10:30:00+00:00,2020-05-14T10:29:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/2-broke-girls\/season-6\/episode-1\/and-the-two-openings-part-1,2 Broke Girls,http:\/\/www.tbs.com\/shows\/2-broke-girls,1,6
TV-PG,The Zazzy Substitution,\/shows\/the-big-bang-theory\/season-4\/episode-3\/the-zazzy-substitution,1214.5467,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,821563,en,US,2020-05-03T05:00:00+00:00,2020-05-10T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-4\/episode-3\/the-zazzy-substitution,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,3,4
TV-14,The Hot Troll Deviation,\/shows\/the-big-bang-theory\/season-4\/episode-4\/the-hot-troll-deviation,1151.9175,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,821564,en,US,2020-05-03T05:24:00+00:00,2020-05-10T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-4\/episode-4\/the-hot-troll-deviation,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,4,4
TV-14,The Desperation Emanation,\/shows\/the-big-bang-theory\/season-4\/episode-5\/the-desperation-emanation,1208.9744,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,821565,en,US,2020-05-03T05:48:00+00:00,2020-05-10T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-4\/episode-5\/the-desperation-emanation,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,5,4
TV-PG,The Irish Pub Formulation,\/shows\/the-big-bang-theory\/season-4\/episode-6\/the-irish-pub-formulation,1214.7135,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,821566,en,US,2020-05-03T06:12:00+00:00,2020-05-10T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-4\/episode-6\/the-irish-pub-formulation,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,6,4
TV-PG,The Apology Insufficiency,\/shows\/the-big-bang-theory\/season-4\/episode-7\/the-apology-insufficiency,1213.6124,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,821567,en,US,2020-05-08T04:00:00+00:00,2020-05-15T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-4\/episode-7\/the-apology-insufficiency,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,7,4
TV-PG,The Collaboration Fluctuation,\/shows\/the-big-bang-theory\/season-10\/episode-19\/the-collaboration-fluctuation,1088.8544,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,2092441,en,US,2020-05-06T03:00:00+00:00,2020-05-13T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-10\/episode-19\/the-collaboration-fluctuation,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,19,10
TV-PG,The Recollection Dissipation,\/shows\/the-big-bang-theory\/season-10\/episode-20\/the-recollection-dissipation,1122.2211,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,2092442,en,US,2020-05-06T03:30:00+00:00,2020-05-13T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-10\/episode-20\/the-recollection-dissipation,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,20,10
TV-PG,The Separation Agitation,\/shows\/the-big-bang-theory\/season-10\/episode-21\/the-separation-agitation,1155.9215,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,2092443,en,US,2020-05-06T04:00:00+00:00,2020-05-13T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-10\/episode-21\/the-separation-agitation,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,21,10
TV-PG,The Relaxation Integration,\/shows\/the-big-bang-theory\/season-11\/episode-3\/the-relaxation-integration,1196.6955,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2017\/03\/BigBangTheory-Logo-900x360.png,725092,2131141,en,US,2020-05-06T04:30:00+00:00,2020-05-13T07:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/the-big-bang-theory\/season-11\/episode-3\/the-relaxation-integration,The Big Bang Theory,http:\/\/www.tbs.com\/shows\/the-big-bang-theory,3,11
TV-MA,The Mysterious Disappearance of The Girl No One Knew (Uncut),\/shows\/search-party\/season-1\/episode-1\/the-mysterious-disappearance-of-the-girl-no-one-knew-uncut,1392.9582,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/Search-Party_900x360_TBS-Original-Logo-Sep.png,2074707,2093138,en,US,2020-05-01T08:00:00+00:00,2020-12-11T09:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/search-party\/season-1\/episode-1\/the-mysterious-disappearance-of-the-girl-no-one-knew-uncut,Search Party,http:\/\/www.tbs.com\/shows\/search-party,1,1
TV-MA,The Woman Who Knew Too Much (Uncut),\/shows\/search-party\/season-1\/episode-2\/the-woman-who-knew-too-much-uncut,1342.1409,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/Search-Party_900x360_TBS-Original-Logo-Sep.png,2074707,2093139,en,US,2020-05-01T08:00:00+00:00,2020-12-11T09:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/search-party\/season-1\/episode-2\/the-woman-who-knew-too-much-uncut,Search Party,http:\/\/www.tbs.com\/shows\/search-party,2,1
TV-MA,The Night of One Hundred Candles (Uncut),\/shows\/search-party\/season-1\/episode-3\/the-night-of-one-hundred-candles-uncut,1393.0249,episode,https:\/\/i.cdn.tbs.com\/assets\/images\/2018\/08\/Search-Party_900x360_TBS-Original-Logo-Sep.png,2074707,2093140,en,US,2020-05-01T08:00:00+00:00,2020-12-11T09:59:00+00:00,TBS,TVE,http:\/\/www.tbs.com\/shows\/search-party\/season-1\/episode-3\/the-night-of-one-hundred-candles-uncut,Search Party,http:\/\/www.tbs.com\/shows\/search-party,3,1
